,equal,signal,vol_adjusted,mean_variance,benchmark
2021-08-06,2.9483418819535196,2.7716997091033777,2.924560829445288,3.1367489618580513,2.132043719138019
2021-08-13,2.9194085823346008,2.7436158903592,2.88258007523604,3.0698368833906002,2.131185062787178
2021-08-20,2.861868990795772,2.692601751158444,2.8290730787155334,3.045265699884144,2.0536409441491803
2021-08-27,2.8686568811975968,2.7002281460914057,2.8381363513875026,3.0513401303824392,2.0373761763547518
2021-09-03,2.893833261297725,2.7188745887896664,2.8550680713043444,3.0403787581934765,2.033149254827045
2021-09-10,2.9167670271755353,2.73015244179153,2.8698837942963813,3.053681043708605,2.0507341536538024
2021-09-17,2.902063323104196,2.700802180433893,2.8395250175707596,3.0429044099036715,2.064181590726942
2021-09-24,2.885101692039924,2.6640330076043517,2.809499385986271,2.97851880839466,2.044237807241658
2021-10-01,2.9786696131112813,2.7494165131083523,2.9049043092313283,3.0795002639945754,2.0459031740907347
2021-10-08,3.0182863499711727,2.770755117458527,2.9355730561141655,3.098829741431576,2.070853212799158
2021-10-15,3.018582491188115,2.7610113962019613,2.9332152178022755,3.0899747638523647,2.0823579528702645
2021-10-22,3.1120471695730005,2.8540109668006504,3.0361104090087974,3.2053171532826994,2.086449029398497
2021-10-29,3.0934470258721753,2.8589304520202434,3.0270429898434092,3.2074320337828106,2.0687468008420886
2021-11-05,3.103197770736377,2.8943173941492524,3.061380276098313,3.2510527419194255,2.0937491988249755
2021-11-12,3.0020906456007097,2.8725485634080536,3.028712231829199,3.301489096794647,2.1100493093646793
2021-11-19,3.1071928977047483,2.990190657452622,3.1489592078680726,3.4538443746537686,2.1183565901102095
2021-11-26,3.0298046185739813,2.885441761052815,3.038693492472749,3.29496064634931,2.129676052805455
2021-12-03,3.1014656396931755,2.973800806614551,3.1278949210742977,3.3721587034154448,2.074359791693625
2021-12-10,3.0987103421191877,2.9850236163117643,3.140662180125142,3.3809339814800037,2.0622761424216236
2021-12-17,3.1016446982683594,2.997722574432471,3.156839960219535,3.3871851095567598,2.0744789598324025
2021-12-24,3.1222051595449765,3.0492447494091657,3.2079923040561873,3.4363645024240577,2.0794103678193263
2021-12-31,3.1656241940120595,3.083134078790446,3.238232674887968,3.467872247397245,2.0980925703427027
2022-01-07,3.045938560244524,2.929134778242015,3.086820890864721,3.2843902543189447,2.10053032313551
2022-01-14,2.966489741817219,2.8060048359936625,2.9574872593650263,3.1454110985688692,2.0875088255879826
2022-01-21,2.988226523978993,2.8436605696188617,3.0019552212323477,3.1908124073082957,2.1008956557320335
2022-01-28,2.988226523978993,2.8436605696188617,3.0019552212323477,3.1908124073082957,2.1140365198804747
2022-02-04,2.988226523978993,2.8436605696188617,3.0019552212323477,3.1908124073082957,
2022-02-18,2.994474964245277,2.8289675423810845,3.0009831455054483,3.1843508401006186,2.0905291182536767
2022-02-25,2.9567697944467923,2.7751311362483633,2.944949398627125,3.104761120414889,2.0987595478531005
2022-03-04,2.8236925141609217,2.635286196453514,2.801698156914545,2.945260519645392,2.1003940957875655
2022-03-11,2.814306328524378,2.6550838163284403,2.8262496743088206,2.9812226665850634,2.087031747663271
2022-03-18,2.8706017552603864,2.6964538666111038,2.8656889363547444,3.0167795405032467,2.0987849433460086
2022-03-25,2.905623914393033,2.6884844253129496,2.870037137934266,3.0247229595474057,2.101288464153181
2022-04-01,2.827692026028503,2.6263602235944727,2.7926676669856922,2.9379003820691376,2.1494602945566923
2022-04-08,2.7662606056637915,2.495251568846263,2.6636141211406033,2.7786580460373775,2.159473308351211
2022-04-15,2.6516511566357215,2.3759555678823143,2.543392666078127,2.66745581806505,2.1577809311503087
2022-04-22,2.561417201232502,2.284781970355351,2.4404403864928366,2.565939739759022,2.1413752337946246
2022-04-29,2.5448780273949523,2.2699744414971543,2.4236293491778778,2.5543882978035795,2.14764966938967
2022-05-06,2.4054490555906276,2.1414505340703873,2.291626692191418,2.4049638817525603,2.096580292962569
2022-05-13,2.4379866374341983,2.1767587533178716,2.324730382593164,2.4481442412881895,2.0995098415787257
2022-05-20,2.476344384321623,2.206909809852675,2.3539237498414685,2.4706257417722988,2.0995098415787257
2022-05-27,2.4903951167639984,2.2187807614437167,2.366728736360033,2.474161715831767,2.143548807703952
2022-06-03,2.492052441812237,2.207072286260347,2.3521764141250854,2.454387627625066,2.124324154720061
2022-06-10,2.5076152933965967,2.2462213813392164,2.3916704855000734,2.5213285561206216,2.119592920522466
2022-06-17,2.475287473470294,2.2025110797651486,2.3498342971497177,2.4824698579032556,2.0712003880904466
2022-06-24,2.4799523648400545,2.2110363200012917,2.3574000721843706,2.488348555738205,2.075193063537368
2022-07-01,2.4381507634676,2.153137475501051,2.3103620148121204,2.439723081050344,2.070333126620419
2022-07-08,2.424476560679008,2.139570758772855,2.2926582007186154,2.4190576560904735,2.0893361843043743
2022-07-15,2.4735613294403436,2.1862095873910414,2.3437486339912126,2.475562329853483,2.0832772103527906
2022-07-22,2.4939114702914567,2.2081849123438633,2.384451686172622,2.516706617344037,2.093297783755161
2022-07-29,2.539153661835087,2.2520302041603815,2.432345304412918,2.5742865564017468,2.0962996448217313
2022-08-05,2.551360641193108,2.257459926227137,2.4323062743049566,2.567968502870203,2.0836243446437397
2022-08-19,2.597229836877033,2.268663306922527,2.4351611021297805,2.5597356743229267,2.0655238148493242
2022-08-26,2.6101407136840638,2.2700258943833944,2.4318866287072103,2.541925518898778,2.0580804857868045
2022-09-02,2.5674329153793813,2.255798840432205,2.4289941895284235,2.562626566637489,2.063693432566223
2022-09-09,2.5311567041516723,2.223040561586296,2.3964553409675675,2.526978886018789,2.0684949528839667
2022-09-16,2.5047846947373067,2.2100629543598727,2.3826765175063658,2.5098920774771316,2.033714094264713
2022-09-23,2.4025531675838603,2.1298934212749563,2.308943897024153,2.453915385841723,2.033714094264713
2022-09-30,2.2000893705465017,1.9897510352406078,2.1774550994394475,2.3578939764094797,2.035758028027794
2022-10-07,2.2356524829832614,2.0108613050623587,2.1916546125133873,2.3703691350516323,1.9204854046458784
2022-10-14,2.2269973908257357,2.0123079921584974,2.1955113088497287,2.381406781902404,1.953036004724622
2022-10-21,2.230391351389491,2.009103509937716,2.18776990660864,2.372382113881798,1.8625773058450774
2022-10-28,2.1971683809104277,1.991788579485409,2.163221520532898,2.3500766054314375,1.8797637169716757
2022-11-04,2.1795203589118413,1.9896770546056806,2.152700009669494,2.327823515074021,1.8268886181590394
2022-11-11,2.186983064011583,1.986236255038837,2.143538401803233,2.3123047889477535,1.7800453202575257
2022-11-18,2.195870629624783,1.9951064552919708,2.1546738657644213,2.3243907301044042,1.7951395870555906
2022-11-25,2.253154321887803,2.0396465056696367,2.19867482744319,2.361713772921909,1.8388414871149963
2022-12-02,2.223135410477963,2.0105604897514433,2.167622597211488,2.3266896394929475,1.8794788680457144
2022-12-09,2.215214218997395,2.001392371914126,2.157411045659244,2.3179577816006067,1.8877859569652533
2022-12-16,2.2044393382640948,1.9964898300413438,2.1520185354010155,2.313196195233282,1.8754070326572845
2022-12-23,2.1765565818841273,1.9732250722945852,2.1276405020260163,2.2882954375303624,1.8754070326572845
2022-12-30,2.2561248119277106,2.0464546996233506,2.205784305432764,2.3724894616665138,1.8862915772461253
2023-01-06,2.2754051692998165,2.0597654050122136,2.2212944789630957,2.390400388716633,1.8768966551679764
2023-01-13,2.350536834926373,2.1309901367055923,2.2882064557200104,2.446291974902554,1.900707258074134
2023-01-20,2.3573319208385173,2.1380064595621913,2.2976414750247165,2.463597124895583,1.9407221477177996
2023-01-27,2.298883815266496,2.0945660568218596,2.25074770397197,2.4311112075355394,1.9217150751370586
2023-02-03,2.2753598786244402,2.0800500034044633,2.2372465132731842,2.431958820678117,1.9154992851366155
2023-02-10,2.296289637609208,2.0984877599829224,2.2515006962518345,2.431575321332766,1.9154992851366155
2023-02-17,2.2599803501320914,2.0714173628384436,2.2270452230118116,2.424526702363665,1.9090857830658454
2023-02-24,2.2566472111147378,2.069323883866816,2.2248041251710444,2.421434997968166,1.8814794258023793
2023-03-03,2.283131696378085,2.093752244425187,2.245716918693195,2.434590923088495,1.8409716534621583
2023-03-10,2.259125943548741,2.0693176551720254,2.224356444498335,2.413790375764327,1.832757613736728
2023-03-17,2.2547995692395104,2.063502246537002,2.2175559729576833,2.4023153676452416,1.8358517458927273
2023-03-24,2.2728100669369606,2.084011345037104,2.2332023276027666,2.4149013372824095,1.8565141178217393
2023-03-31,2.2588616429103374,2.0710711518541367,2.2160726489914975,2.3773512897458584,1.8748550915433593
2023-04-07,2.2121369650014087,2.028958016254951,2.1713267759439017,2.327818065687879,1.862693869327943
2023-04-14,2.1874594123397464,2.0051305354917095,2.1425915822855512,2.303404221506591,1.8586312872792452
2023-04-21,2.210048565924053,2.022737657832763,2.1635451229842486,2.32904694096078,1.8411358654167058
2023-04-28,2.1769122940394694,1.9930480082627273,2.1312024737236652,2.297252579548588,1.884627263812376
2023-05-05,2.231086202838365,2.0523793937892587,2.1914342339271586,2.370339090679608,1.891984983191454
2023-05-12,2.2296695604420655,2.0534595847373898,2.1967231384208885,2.413468128932101,1.909863662854742
2023-05-19,2.228092742855576,2.0321154703443476,2.1773591552082268,2.3663494116360857,1.8994272493965194
2023-05-26,2.3401867081043433,2.118876639456359,2.266063911598078,2.4518589700950546,1.8952272997018895
2023-06-02,2.3578748888088126,2.136506955735364,2.27646132548892,2.440200721175003,1.9400046479915494
2023-06-09,2.3537342990181873,2.1393230739697615,2.2770283243956215,2.4397304765505154,1.9379364127591485
2023-06-16,2.4134181490311084,2.180157763225999,2.3068246438995015,2.4425269626031674,1.9379364127591485
2023-06-23,2.3874962439939833,2.1563941947715772,2.2837518592017823,2.421125000453081,1.9541449765877668
2023-06-30,2.460761119579074,2.2211949473145545,2.34837840510201,2.4582393595890295,1.9592075283405848
2023-07-07,2.495173329146361,2.2680052879349337,2.393267708251218,2.56328937830553,1.9602174291283891
2023-07-14,2.542410368538363,2.313423469055031,2.4426155784197214,2.595054917361666,1.9661574819439296
2023-07-21,2.584655432204647,2.3472439414536472,2.4779264445305045,2.649734330928033,1.9897395806778895
2023-07-28,2.5915480052231614,2.336878386524317,2.4659265522111227,2.6461428762129566,2.0110616804221237
2023-08-04,2.561110265847212,2.289158075204774,2.420423014540158,2.559036280832906,2.053808885223367
2023-08-11,2.472848359658314,2.201265083875664,2.3303522835172945,2.462921216268922,2.0645159457624462
2023-08-18,2.47522216865045,2.2426509954656115,2.3773519987329497,2.5820256335253027,1.9625407872112721
2023-08-25,2.5349884750829936,2.3035348615645512,2.4435690370331367,2.6403502202425324,1.9549340399740192
2023-09-01,2.5603144592638025,2.3247828358953133,2.465551120590358,2.66091310378515,1.966062696748065
2023-09-08,2.534167310495744,2.3509066599046164,2.4888280554465956,2.72500449912583,1.9633282562797088
2023-09-15,2.482739075120219,2.2794248219301063,2.4182528767239404,2.6320908289388756,1.9735009415454068
2023-09-22,2.4088846256479712,2.209912163962756,2.3492646246661795,2.5654404686018593,1.941609766634502
2023-09-29,2.374759041180016,2.2093103658612563,2.3414097581872726,2.5893501074805427,1.9552010350009437
2023-10-06,2.4165323842987525,2.2539174571900773,2.389184705237204,2.641719686608758,1.9712519413939738
2023-10-13,2.3163790651898024,2.136734680557295,2.272297708618989,2.5176565234575956,1.9771656972181555
2023-10-20,2.231502161281017,2.0290778353354417,2.1577047505273192,2.3863145893622977,1.9500399483233943
2023-10-27,2.2411063273601033,2.0129842902548263,2.1474833173133354,2.370999266626459,1.9405068904554363
2023-11-03,2.2924592780072457,2.077449421490942,2.2117766908366625,2.4455643339961974,1.9581856777746978
2023-11-10,2.2909668807418626,2.084314683210879,2.2141789704936023,2.448218584366638,1.9218669325918598
2023-11-17,2.277079403338398,2.0875865536908416,2.2146589379505066,2.4527036395940844,1.8863498845562816
2023-11-24,2.2854292907134046,2.101289403507143,2.2281829965668227,2.463737403598417,1.8743093533782627
2023-12-01,2.315176745869106,2.142164172712041,2.272951034638956,2.516294600324155,1.8673490533922426
2023-12-08,2.290701650968268,2.1204588949028147,2.2572766721723174,2.502078768889089,1.8692931960818753
2023-12-15,2.3010070311860455,2.1281280952004593,2.260202920527646,2.4857968445015843,1.8614554887607775
2023-12-22,2.3628990567095265,2.187163535235216,2.326546896613056,2.556700456881158,1.8614554887607775
2023-12-29,2.443099056470593,2.233192024073945,2.37193736713869,2.589230171203384,1.8614554887607775
2024-01-05,2.455134964014145,2.2130934363523673,2.354856404776867,2.5736977718328347,1.8689199719237282
2024-01-12,2.5047698422532396,2.2400169403114796,2.386087429318329,2.59997516281424,1.8735806202327647
2024-01-19,2.5134153846952363,2.24673446913266,2.393381412275384,2.611290658424772,1.8865465760821267
2024-01-26,2.5114815081355104,2.260873060870746,2.4106278865238155,2.6662045236054746,1.8958399089692306
2024-02-02,2.6457956403291014,2.391966562109371,2.5514379303485932,2.8368667003382626,1.8902336795686319
2024-02-09,2.6507716763643105,2.3967440927239703,2.5512926614501663,2.830389224912711,1.91583916724542
2024-02-16,2.663778257723594,2.392585779745673,2.5411641841465276,2.7953256785861074,1.9277160910290112
2024-02-23,2.7583260220444257,2.4782796059386523,2.625301138698467,2.8661453293569332,1.905217070358738
2024-03-01,2.702402888298252,2.4284106713256786,2.5707676133324475,2.808487150913437,1.9069609761439636
2024-03-08,2.7894873105874973,2.528210608211102,2.6509173790668807,2.8665637182163852,1.8818008904714547
2024-03-15,2.8629448817474463,2.586210038019382,2.720489442514647,2.9605267857325037,1.8774848333832173
2024-03-22,2.8777627880554673,2.5931162918371897,2.7321833560084,2.965973960073492,1.8997949822259794
2024-03-29,2.7475202772148073,2.474888980998515,2.6085216455345823,2.827518122790993,1.9116528198323834
2024-04-05,2.8538930490644545,2.5655648777951034,2.7083825247503235,2.9369873789765335,1.9037967123536201
2024-04-12,2.61872811141005,2.334884235490045,2.4764281994645705,2.682218296317466,1.9264609589292587
2024-04-19,2.6853805048295936,2.396140788129781,2.5392187518482916,2.7611238197217722,1.8907857559861247
2024-04-26,2.7022604002401716,2.4102563557007737,2.558820006249944,2.790564176450219,1.9129780770657743
2024-05-03,2.737102763227016,2.4505114791658564,2.591918596581146,2.8199879831233257,1.915641155595332
2024-05-10,2.793684938028136,2.508059564104328,2.649429901877612,2.8904073015833043,1.9069691720933162
2024-05-17,2.8090829599770526,2.5095825060616614,2.646653468545805,2.8398247724498007,1.9069691720933162
2024-05-24,2.8000360403072966,2.5338332899708362,2.663913518685206,2.8705753099049316,1.9027408590731536
2024-05-31,2.848710264750597,2.5687403286537127,2.7082853927024972,2.9282411301600955,1.9249851317062032
2024-06-07,2.868029793004336,2.5655128895944492,2.7197160421580637,2.8975468728321,1.9385892669126077
2024-06-14,2.882967051220803,2.60825429894686,2.7557373268254457,2.9314336018587297,1.9261090784990071
2024-06-21,2.800621142425255,2.5341293535973755,2.6715961431623683,2.8185089827386425,1.9219382056568697
2024-06-28,2.88833685442052,2.6173534225233994,2.760024147648183,2.8830089054883303,1.9168039094707874
2024-07-05,2.9015120337703166,2.6401656901296153,2.769250760030304,2.866073320824024,1.9260233423541184
2024-07-12,2.891042412216493,2.548521383172606,2.685715069770342,2.785904848405207,1.9251789656148137
2024-07-19,2.859164565328708,2.4962965153468484,2.641069898503799,2.7438480931384563,1.9226469459318487
2024-07-26,2.864490197388913,2.4893601551127937,2.6405345172053005,2.742101085346044,1.9364665106824817
2024-08-02,2.8720169252278747,2.4984562343630716,2.6472185304352336,2.70624336027045,1.9373344920857458
2024-08-09,2.947420212213273,2.574540955976234,2.7275424395909424,2.779680411337333,1.9701706699177075
2024-08-16,2.97542885805256,2.5916481015967108,2.7404202522394336,2.762833755620632,2.008417775473672
2024-08-23,2.979199877685546,2.5946284925187384,2.743305646463305,2.7620221643973903,2.011906125930422
2024-08-30,2.924249387820637,2.529727565011246,2.674153329397023,2.6843645176041377,2.019717668265786
2024-09-06,2.878356095082581,2.500071146748655,2.6406344348008055,2.651744336080725,2.022364742536121
2024-09-13,2.9225752624668266,2.5405255114014946,2.682212639517843,2.6851140185925977,2.012573363941096
2024-09-20,2.9606599228921335,2.5485889831271087,2.6930020013556395,2.6952083080835973,2.03007400188841
2024-09-27,2.9015414958278276,2.513306693644283,2.6535379320213,2.671565432978084,2.0283608592707827
2024-10-04,2.909950173883401,2.516138628768271,2.6569940830806518,2.683059341918899,2.0026637200063724
2024-10-11,2.9115577496430305,2.5007655637049995,2.6403096262179395,2.631815544838278,2.0051880860399938
2024-10-18,2.8033268465126784,2.4273888429215305,2.5646258544869367,2.5780873460274085,2.0178364549595056
2024-10-25,2.804614061285827,2.4366485502496804,2.5732851539809363,2.5890555565590025,2.0195692471063147
2024-11-01,2.781098327655849,2.4223418987187197,2.5563050602101676,2.587299413375575,2.002330072995292
2024-11-08,2.651190855414422,2.3131407066684027,2.443651321741101,2.469306990418881,1.9825391010662454
2024-11-15,2.669057644153822,2.3210711783452,2.451061870066681,2.4713492463492273,1.9476812707178282
2024-11-22,2.733297246888808,2.3880714817740722,2.5211490334261457,2.5772189785877617,1.9476812707178282
2024-11-29,2.785981917840672,2.4362880815446286,2.57282156529782,2.635142297089768,1.9665574768657546
2024-12-06,2.800474891022828,2.4513118890401278,2.58719587318478,2.6517205936126693,1.9665574768657546
2024-12-13,2.76591794730099,2.420509108089361,2.5553665041668174,2.6136818456652904,1.9573208704415346
2024-12-20,2.873160763144478,2.5196841715018667,2.6504876829253274,2.694983246613142,1.9581700335089711
2024-12-27,2.8167546329379287,2.4619826320663174,2.596292783145116,2.6311707207844037,1.9673554792951538
