date,signal_spread,top_avg_score,rolling_ic_12w,ic_positive_pct,market_trend_4w,vol_regime,market_drawdown,cs_dispersion,vol_trend,bear_dummy,mom_portfolio_vol,bear_x_highvol
2018-03-30,1.0314404746546197,1.1412623411810356,0.4103667432614801,0.9166666666666666,0.002663185049612894,1.0,-0.011105235325224665,0.05290348990309348,-0.08377734296335389,0.0,0.1788399709262591,0.0
2018-04-06,1.1242420081104678,1.1598325006350299,0.427452401794507,0.9166666666666666,0.0046378406969956945,1.0,-0.004248898290146248,0.052577942126227926,-0.15517066258717635,0.0,0.18167607928359336,0.0
2018-04-13,1.1775281762602972,1.1617825822129293,0.451794507057665,0.9166666666666666,-0.009646229284587906,1.0,-0.0146213055996238,0.05622200695611865,-0.14852547921562576,0.0,0.17954039182787643,0.0
2018-04-20,1.207928695730435,1.1501926410268664,0.4754670616749303,1.0,-0.020998825068814307,2.0,-0.02093783569193374,0.039270714442929615,-0.06734644040143528,0.0,0.18409084031303796,0.0
2018-04-27,1.1530979147592226,1.1306768547978228,0.46801092132405314,1.0,-0.03187161172161151,1.0,-0.042455685456946154,0.04243459583291288,-0.03791095048064276,0.0,0.1871217447466674,0.0
2018-05-04,1.1362223053522418,1.1013373660437344,0.4166262877025774,0.9166666666666666,-0.04479296900704031,2.0,-0.048189483747622996,0.0492665204398828,0.06765773211029373,0.0,0.1948457843659265,0.0
2018-05-11,1.1132186797161996,1.1118798106236183,0.3601859404727565,0.8333333333333334,-0.03255701792557691,2.0,-0.0464578697095653,0.04862653503813098,0.06449960384303367,0.0,0.20435547381474647,0.0
2018-05-18,1.0105429046985357,1.1129011116097212,0.2881424691353185,0.75,-0.03791146739767361,2.0,-0.05767601241886457,0.041572842829947866,-0.018317588804944204,0.0,0.20425374892918,0.0
2018-05-25,1.120918441413908,1.105459283175223,0.23398255233098578,0.6666666666666666,-0.012930442416648707,2.0,-0.05484621065435666,0.03995129582899882,-0.004765214302437439,0.0,0.21342702939930466,0.0
2018-06-01,0.9682064431115155,1.095595416696481,0.15748712978293164,0.5833333333333334,-0.01976293128506581,2.0,-0.06696356692801862,0.061650940671804225,-0.1830068894929538,0.0,0.21728135014379876,0.0
2018-06-08,0.9276833840096752,1.063336977118015,0.07986502510691168,0.5,-0.006392342282141306,2.0,-0.05279086161553303,0.06228974889803833,-0.13764738677609276,0.0,0.21726917927283393,0.0
2018-06-15,1.0108031136904103,1.0534627653808795,-0.004305446836345886,0.4166666666666667,0.0041818874097354925,2.0,-0.05391849154218102,0.04656443742063707,0.033132914808186364,0.0,0.20987049121737655,0.0
2018-06-22,1.1582683224764851,1.084184814411388,-0.08614554191456679,0.3333333333333333,0.015280662457008393,2.0,-0.04057706009243856,0.038847865669023825,-0.012067588265792318,0.0,0.21623786719287114,0.0
2018-06-29,0.9833768935960712,1.0640534395274244,-0.1564565210509631,0.25,0.055736136717109794,2.0,-0.01406344414383622,0.04197858082410693,0.08997442362443187,0.0,0.21505460422847608,0.0
2018-07-06,1.0939884421537074,1.0587143142034598,-0.23392763786739446,0.16666666666666666,0.06636937498434659,2.0,0.0,0.048378595414430736,0.36069962870257627,0.0,0.22519167925343386,0.0
2018-07-13,0.7767431951967363,0.989586817254361,-0.2875223353881891,0.08333333333333333,0.0937306500728944,2.0,0.0,0.048797807661997,0.2895597432997529,0.0,0.22615975916407102,0.0
2018-07-20,0.897831675654243,0.99589300557003,-0.3219727907949988,0.0,0.1030609878048375,2.0,0.0,0.03248138682928118,0.4222027022762462,0.0,0.22565431811860945,0.0
2018-07-27,0.8312203938746743,0.9846847767212976,-0.32044287548138645,0.0,0.0832131775657677,2.0,0.0,0.054530613633077506,0.32466451211026764,0.0,0.22412892246270336,0.0
2018-08-03,0.7033625008353982,0.9855151608189633,-0.29766288934912805,0.0,0.07071451624723199,2.0,0.0,0.04727469152570709,0.0044011890727789485,0.0,0.2016476396843259,0.0
2018-08-10,0.6302177697377421,0.9662043987650675,-0.26652065759714016,0.0,0.0497385225439654,2.0,0.0,0.04576097306416197,-0.12317234558517547,0.0,0.20044268140994653,0.0
2018-08-17,0.5515496284110148,0.9774224877215908,-0.22585051284304758,0.08333333333333333,0.026306406761746393,1.0,0.0,0.03780544732962139,-0.19360380985257197,0.0,0.2003110122883846,0.0
2018-08-24,0.6365504979809906,0.9767192962023233,-0.18258804788206637,0.16666666666666666,0.026879384178590794,1.0,0.0,0.030349193092115687,-0.19794691896685337,0.0,0.19844121513358026,0.0
2018-08-31,0.46336064076713945,0.9817068408225584,-0.1485147898865168,0.25,0.012922822560588193,1.0,-0.0006321112515801934,0.030419439837002887,-0.20095208457204844,0.0,0.19741280031425698,0.0
2018-09-07,0.45776004513689744,0.9951941384399488,-0.11611305001171962,0.3333333333333333,0.005850670682428893,0.0,-0.002508271242972731,0.035875809738557904,-0.16438788419688963,0.0,0.17918235004599442,0.0
2018-09-14,0.6189219503581873,1.0556851973430093,-0.09884101641098496,0.3333333333333333,0.016240281072039193,1.0,0.0,0.021146617682656733,-0.13525807296031103,0.0,0.17301291709959904,0.0
2018-09-21,0.624472551327093,1.0808727500095245,-0.07591303920762488,0.4166666666666667,0.03270510471438309,1.0,0.0,0.028308620055580675,-0.16629812266064511,0.0,0.13512901260413826,0.0
2018-09-28,0.5845946377910625,1.077554994734052,-0.06766580100434583,0.4166666666666667,0.048374809950925496,2.0,0.0,0.050334855729125334,-0.006805676534353766,0.0,0.14806337175174947,0.0
2018-10-05,0.8217519309925057,1.0814028090347754,-0.0701558686036023,0.4166666666666667,0.055163144970682594,1.0,0.0,0.03394624845344032,-0.035698476122614224,0.0,0.13075596834867337,0.0
2018-10-12,0.8064905459108482,1.0877665537041472,-0.08483630066917335,0.4166666666666667,0.033737360454769494,0.0,-0.011036174126302742,0.04128892427281946,-0.06671370942624101,0.0,0.12416239201220051,0.0
2018-10-19,0.8435028736751453,1.0428748274080282,-0.08706638450731163,0.4166666666666667,0.037955312485491194,2.0,0.0,0.03157489953699982,0.15407719588405727,0.0,0.13634410711350647,0.0
2018-10-26,0.7071745488950449,0.9912252907251561,-0.06257222156003542,0.5,0.01774975984419829,2.0,-0.005167958656330699,0.02730909505648923,0.18372304668501283,0.0,0.1385342023422836,0.0
2018-11-02,0.7789768665188763,1.0504538397598249,-0.03904972955928255,0.5833333333333334,0.007359319453000993,2.0,-0.010619093129446595,0.047039112363436754,0.25755376431770827,0.0,0.13728813507976953,0.0
2018-11-09,0.8001828641099333,1.1587627940669427,-0.028588711968002816,0.5833333333333334,0.049280874499001794,2.0,0.0,0.046816785874228065,0.31622246390335595,0.0,0.13739561327902217,0.0
2018-11-16,0.8332376978416848,1.13037583493355,-0.028295215981718757,0.5833333333333334,0.0034029533735560925,2.0,-0.01683501683501675,0.03236004016363522,0.28285114394386457,0.0,0.13739755538547482,0.0
2018-11-23,0.7569083307960622,1.0713850133776759,-0.02454995927646304,0.5833333333333334,0.025508103279004594,2.0,-0.00018296348571575106,0.034061573678525255,0.24571524522002547,0.0,0.1334265711706736,0.0
2018-11-30,0.5357475680130688,1.023194921657593,-0.005227462969881812,0.5833333333333334,0.016807946961077895,2.0,-0.014359977507862996,0.031306832495819295,0.18750381513571795,0.0,0.12918220813688222,0.0
2018-12-07,0.7154811977946229,1.0767556012942867,0.014274985641828518,0.6666666666666666,-0.018136973877429203,2.0,-0.01836122252474581,0.034027789457648484,0.24652873560066818,0.0,0.1292934830407197,0.0
2018-12-14,0.7788516358386032,1.0174632541930222,0.005014169872207799,0.5833333333333334,0.009266074661682597,2.0,-0.007987232802418162,0.036097220994557734,0.04301468555639613,0.0,0.13494679845825597,0.0
2018-12-21,0.6062090608585771,1.0462562585576078,0.032982205087885734,0.6666666666666666,-0.014790857687758703,2.0,-0.015050106873080438,0.023143876639891682,-0.10838402887655932,0.0,0.13304666116040734,0.0
2018-12-28,0.6931388164651292,1.0635555649099941,0.08782721973196161,0.75,-0.002675943052133203,2.0,-0.01708372674877261,0.02709094649765293,-0.10054975488826977,0.0,0.1366306631556035,0.0
2019-01-04,0.6398449424675333,1.0774614144145311,0.1250765444862613,0.8333333333333334,0.0006852728443295968,2.0,-0.017770120794338956,0.0422855042663293,-0.1880535832150165,0.0,0.13023039664171063,0.0
2019-01-11,0.7894896643049645,1.1406576894917642,0.18232890806351784,0.9166666666666666,-0.010600633949499803,2.0,-0.018475239157013504,0.03356518801203317,-0.1997540676462717,0.0,0.13047691044758572,0.0
2019-01-18,0.713370553263949,1.0514988920423562,0.19532455059993337,0.9166666666666666,-0.0055935689055143034,1.0,-0.020548883017949358,0.03217263355998285,-0.20921146764986565,0.0,0.13654033273442057,0.0
2019-01-25,0.614819202950521,1.0356102636209836,0.17754275913471385,0.9166666666666666,-0.0028166244561680033,1.0,-0.019851268262264042,0.028384703911449958,-0.23442128683106248,0.0,0.13747904100337247,0.0
2019-02-01,0.6723791640683614,1.084769408310046,0.13217018939647743,0.8333333333333334,-0.007023696369350703,1.0,-0.02465928586714418,0.038871977926035056,-0.24015947930509704,0.0,0.1380150317378983,0.0
2019-02-08,0.6168022858151102,1.1226450352674182,0.09781273885031272,0.75,-0.010513394912154903,1.0,-0.02876310373867102,0.03770627705181288,-0.22594948179013963,0.0,0.14008669970566812,0.0
2019-02-15,0.7343576103247139,1.1378586966518234,,0.6666666666666666,,,,,,0.0,0.1426701245131186,0.0
2019-02-22,,,,0.5833333333333334,,2.0,-0.03201138767265522,,-0.21757430695214236,0.0,0.14561118355121638,0.0
2019-03-01,0.7468118831260089,1.1270061974694277,,0.5,,1.0,-0.01798256720414288,0.04988646981177916,-0.21705797121270676,0.0,0.1483983651124115,0.0
2019-03-08,0.6591065255906986,1.0673449701943496,,0.5,,2.0,-0.00488900143353165,0.043501489529854234,-0.06305717879002769,0.0,0.14882543348576316,0.0
2019-03-15,0.6572215729825278,1.0295516376167648,,0.4166666666666667,0.012793293662858899,2.0,-0.016520168949243602,0.030849779797953485,0.012041366055777412,0.0,0.1501745691957978,0.0
2019-03-22,0.7145279545383979,1.0293071227717336,,0.3333333333333333,0.007739842451672399,1.0,-0.02477936649682743,0.03663771595826704,0.13670033825547015,0.0,0.15021988911461118,0.0
2019-03-29,0.722430403223659,1.050192528987504,,0.25,0.012439676518755398,0.0,-0.0060623589709556626,0.034166521107194946,0.18839782363792557,0.0,0.13023622803243473,0.0
2019-04-05,0.4683515880224495,1.0339078311305867,,0.16666666666666666,-0.013653898587579701,2.0,-0.01874524357777354,0.022839336270290937,0.21509980042549653,0.0,0.12612325180873182,0.0
2019-04-12,0.6543222471606287,1.0847895590759848,,0.16666666666666666,4.110206394269912e-05,2.0,-0.016776170487962944,0.025670684963534966,0.21927398414609778,0.0,0.1254704214875766,0.0
2019-04-19,0.7826641023291963,1.136517261854677,,0.16666666666666666,0.008439034880480199,1.0,-0.016776170487962944,0.02303812138572519,0.0727493618020701,0.0,0.11861198159289163,0.0
2019-04-26,0.8724861368960892,1.161206549508639,,0.25,-0.0080157020226592,1.0,-0.014084250352406366,0.022466697370679245,0.019350723295410696,0.0,0.11816968609640459,0.0
2019-05-03,0.6988036908558171,1.151644859036366,,0.25,0.010896282744190999,1.0,-0.008019150046987078,0.025797242897213975,-0.16414226884599672,0.0,0.11776810482211536,0.0
2019-05-10,0.8084510298902038,1.0998159703816424,,0.25,0.021117854650545297,1.0,0.0,0.024537186143785236,-0.22941932012985022,0.0,0.113863172671562,0.0
2019-05-17,0.7811838582598991,1.1087530495507392,,0.3333333333333333,0.021117854650545297,1.0,0.0,0.026915531193848548,-0.16252671275201347,0.0,0.11416531530238529,0.0
2019-05-24,0.991779171369966,1.074972250732193,,0.4166666666666667,0.0150061847001204,1.0,-0.003373819163292889,0.031199277656691168,-0.15723440940817318,0.0,0.11391498219166611,0.0
2019-05-31,1.1793213821297002,1.152862502240913,,0.5,0.005485169469075398,1.0,-0.006731724085249469,0.019934342550263103,-0.1348220345766805,0.0,0.11392724814904968,0.0
2019-06-07,1.0012585057222712,1.096134790614354,,0.5833333333333334,-0.0223046610892582,0.0,-0.022188537580539836,0.02179656886017825,-0.1317058996413509,0.0,0.11396444632066163,0.0
2019-06-14,0.8727768734903258,1.1113209238337978,0.081336855791225,0.6666666666666666,-0.010341255037182301,2.0,-0.010490582013241656,0.03322760451696581,0.0032519454348356224,0.0,0.10943776577757766,0.0
2019-06-21,0.8049341179434202,1.0616612563345365,0.11370041321623005,0.75,0.007018578112124498,2.0,0.0,0.02748955889744673,0.12135591966954543,0.0,0.10511186018350323,0.0
2019-06-28,0.8822307268113816,1.0796912087038983,0.13423567928723498,0.8333333333333334,0.011082294793765598,2.0,0.0,0.026207849060670068,0.21820361773627403,0.0,0.10089102640652155,0.0
2019-07-05,0.7438325238837531,1.0651361969923487,0.1433813588356501,0.8333333333333334,0.0259406296020841,1.0,-0.0007032348804499413,0.0332681677328928,0.19115362475232725,0.0,0.09005168507725206,0.0
2019-07-12,0.8156936192343036,1.1048832995601967,0.13767115165706598,0.8333333333333334,0.014662624509569497,2.0,-1.8315918750378785e-05,0.03434583125450472,-0.0471066465991003,0.0,0.08932754426407033,0.0
2019-07-19,0.9503112582479265,1.0808346851639357,0.12735825130507836,0.75,-0.0027480470106908015,1.0,-0.0034429107272476475,0.021471009521715427,-0.1520950507276191,0.0,0.08238991902343712,0.0
2019-07-26,0.9231432154837121,1.0896163750401215,0.12430031331434331,0.75,0.0020785575441746983,0.0,0.0,0.03668432778143373,-0.22366995406738957,0.0,0.09010217600213062,0.0
2019-08-02,0.9237156274543104,1.1334056920127964,0.13833092555924126,0.8333333333333334,7.726233672759831e-05,0.0,-0.0027045300878971155,0.03118348118981286,-0.20787964189891422,0.0,0.0828124028942684,0.0
2019-08-09,0.8992311541067916,1.139671927353306,0.14470431009659948,0.8333333333333334,-0.001970536442997102,0.0,-0.004063243262164277,0.02944245370082352,-0.19584564451476735,0.0,0.07979073005613854,0.0
2019-08-16,0.8749647238932714,1.1367943384946386,0.15046613147640026,0.8333333333333334,0.005592052125732198,0.0,0.0,0.03955263231599191,-0.1908366477740815,0.0,0.08972797705161478,0.0
2019-08-23,,,0.14450313110511392,0.8333333333333334,0.009581872691639598,0.0,0.0,0.03383188613557361,-0.19623303487115823,0.0,0.08891018551051041,0.0
2019-08-30,0.8576478688371645,1.0726491190161243,0.15104747396136028,0.8333333333333334,0.010950397435515298,0.0,-0.0013360053440214794,0.021584309140631048,-0.12693010773563979,0.0,0.08891018551051041,0.0
2019-09-06,0.9005845669362209,1.0605420205557528,0.1415981644541343,0.8333333333333334,0.0224960946446807,0.0,0.0,0.03712269255814918,-0.128180046057676,0.0,0.08807159135371771,0.0
2019-09-13,1.0709779356156688,1.1021331159111325,0.12649508849788643,0.8333333333333334,0.0197159368620646,0.0,0.0,0.019526609739302408,-0.03468952121300016,0.0,0.08522219131339835,0.0
2019-09-20,0.9700830803809048,1.0926200343191796,,0.75,0.0162820423137279,0.0,0.0,0.027683248682598516,-0.04789900122994811,0.0,0.08583433637964796,0.0
2019-09-27,0.8481091410611195,1.0830655196016328,,0.75,0.0209053586373678,0.0,0.0,0.022630879248602048,-0.12468000845875761,0.0,0.08724755002025412,0.0
2019-10-04,0.8323687394971131,1.0396496857882713,,0.6666666666666666,0.023879953985207997,0.0,0.0,0.023074690923127833,-0.14166334218187754,0.0,0.08945237135066572,0.0
2019-10-11,0.983282560918542,1.0434947522652709,,0.6666666666666666,0.010833869045029596,0.0,-0.01168831168831161,0.03700524744225741,-0.06761160315483969,0.0,0.09540828637645875,0.0
2019-10-18,0.73294905500858,1.1202707181633296,,0.6666666666666666,0.009353085755003897,0.0,-0.007145841682939425,0.019005208143462588,0.30161724101292636,0.0,0.0959837476444996,0.0
2019-10-25,0.7069355116211942,1.1297321223805747,,0.5833333333333334,0.006719797012141497,0.0,-0.006496492985544224,0.02250134775889147,0.2821375251566799,0.0,0.09624827823798701,0.0
2019-11-01,0.6319281560735295,1.1071077844448838,,0.5,-0.0031807687344727028,0.0,-0.0032603252102528495,0.030765251288345365,0.2882954149539141,0.0,0.09789283706536435,0.0
2019-11-08,0.8171593125105185,1.0921813554426318,,0.5,0.016309883656049396,0.0,0.0,0.028551204852756484,0.06460531134185121,0.0,0.09927560802326679,0.0
2019-11-15,0.691710268539362,1.0565281483540452,,0.4166666666666667,0.009806508203829098,0.0,-0.001907183725365477,0.024970718256370476,-0.20624110311823524,0.0,0.09852591964853885,0.0
2019-11-22,0.8211334312079777,1.1191865432467862,,0.3333333333333333,0.007857987585196,0.0,-0.0031992132609960327,0.030690373875076393,-0.17601842149374403,0.0,0.09847706821418789,0.0
2019-11-29,0.8243332527615288,1.1177712368501065,,0.25,-0.0040660080716987,0.0,-0.011838153412734097,0.02490805542059758,-0.158604650712334,0.0,0.09978157858198208,0.0
2019-12-06,0.785244823372339,1.1288669840949197,,0.16666666666666666,-0.011189922722348802,0.0,-0.011167758672851186,0.021254906818440108,0.01346836833123603,0.0,0.09927304521971174,0.0
2019-12-13,0.7030752433451136,1.1091259792231196,-0.06938458741430802,0.16666666666666666,-0.007233558669114499,1.0,-0.009141463096361171,0.035587069189803214,-0.0299557406374145,0.0,0.0970722791176204,0.0
2019-12-20,0.8492914310020405,1.0926193082437283,-0.05784167237595226,0.16666666666666666,-0.0011868539057032007,1.0,-0.004432698834089845,0.02699888374272734,-0.06709217347539399,0.0,0.10391438560527924,0.0
2019-12-27,0.8701227393461544,1.081212111715169,-0.02791693652416473,0.25,0.011675616956767599,1.0,-0.00025549337465252333,0.027768193482527948,-0.06151017118166572,0.0,0.1048287432077778,0.0
2020-01-03,0.8354388345360277,1.08298345198425,0.007064769848965748,0.3333333333333333,0.0185833978017589,0.0,0.0,0.037707909916780386,-0.20729190744513626,0.0,0.11310210282949104,0.0
2020-01-10,0.6143490899147925,1.031485268380798,0.06306161854197377,0.4166666666666667,0.011121497582144497,0.0,-0.005412719891745691,0.02738386535192909,-0.141083960797822,0.0,0.11297919323975318,0.0
2020-01-17,0.6948894470376579,1.0356809629876915,0.11290602438941912,0.5,0.014588469282802,0.0,0.0,0.03678143000055068,-0.021212606062588006,0.0,0.11095716419560367,0.0
2020-01-24,0.7371171974693298,0.9614179002175166,0.14608745080676325,0.5833333333333334,0.014433069127401898,0.0,0.0,0.033977951324762466,0.03901361230772893,0.0,0.1096035928120066,0.0
2020-01-31,0.7839643007049978,0.9643001753397746,0.16126692685250069,0.5833333333333334,-0.03745693523750421,2.0,-0.04430379746835444,0.023293122747445556,0.02628148767566662,0.0,0.10970888666826882,0.0
2020-02-07,0.7840755642970432,0.9670185266350546,0.17521650212835194,0.6666666666666666,-0.06286613315397761,2.0,-0.07376018727241185,0.04686564642659634,2.2106527156371514,0.0,0.11014804362287249,0.0
2020-02-14,0.6421692031002078,0.9320882965524939,0.19270322651759997,0.75,-0.06760099067867821,2.0,-0.07053287085175829,0.045936118973562326,2.264931387649522,0.0,0.10553843053810512,0.0
2020-02-21,0.6766177604053623,0.9875348339954834,0.20457180373572123,0.75,-0.08867136747112571,2.0,-0.08636167073507293,0.04368959129468339,2.049721236139473,0.0,0.10493347479338393,0.0
2020-02-28,0.6195657621498509,1.0113485958230295,0.2007905039817771,0.75,-0.042284236669438105,2.0,-0.0844582575491045,0.030213871146358456,2.1153552173180064,0.0,0.10567787004752904,0.0
2020-03-06,0.5840471410432096,0.9834691144533074,0.20193936778261656,0.8333333333333334,-0.029875916594930007,2.0,-0.10131667490301599,0.08027793787067054,-0.06103835176560066,1.0,0.11076540751587817,1.0
2020-03-13,0.729802547599097,1.011088588035133,0.16883037950645507,0.75,-0.04339607944632791,2.0,-0.11033571902585305,0.0576167334900505,-0.16016642693624095,1.0,0.10982241041633363,1.0
2020-03-20,0.5422498284285109,0.9189023377422689,0.13848381673703647,0.6666666666666666,-0.009416954151911607,2.0,-0.09525666341612174,0.0683847015713777,-0.17820054354689366,0.0,0.10864771531760115,0.0
2020-03-27,0.5139604733868368,0.8251299751983335,0.0997119250016189,0.5833333333333334,-0.003428538606321108,2.0,-0.08795380240333707,0.062432502087004856,-0.048261275855911015,0.0,0.10899776082932588,0.0
2020-04-03,0.549727338844792,0.8119521522245885,0.04098313246724455,0.5,0.012181320809632894,2.0,-0.0905109412751033,0.06172873142435512,-0.02798393555379303,0.0,0.11900089497267027,0.0
2020-04-10,0.3817037442381218,0.7646256217495688,-0.004618618871588852,0.4166666666666667,0.0540090706179904,2.0,-0.0615965492347164,0.05105326357905297,-0.06576608294074264,0.0,0.12350548002115973,0.0
2020-04-17,0.3151868823653572,0.6868548239358196,-0.0782111918859935,0.3333333333333333,0.021648959171508095,2.0,-0.07605824624993471,0.06102997409615851,0.2525630617408036,0.0,0.142816719627765,0.0
2020-04-24,0.22948562039653977,0.5703715639247366,-0.14171551359617618,0.25,0.03868181280304459,2.0,-0.052863055779221874,0.0614760867432584,0.11565958293123961,0.0,0.15473683340200367,0.0
2020-05-01,0.225971677596526,0.5648573508939649,-0.18794177190619454,0.16666666666666666,0.04985375195762169,2.0,-0.044937223610010193,0.05148961967477712,0.2138213544498404,0.0,0.15484931515672784,0.0
2020-05-08,0.352481870637105,0.669127941720389,-0.2258545879036166,0.08333333333333333,0.023086970071311684,2.0,-0.04013791317588953,0.03945420634742843,0.22110891388240833,0.0,0.1552843229675725,0.0
2020-05-15,0.3618288626019709,0.7037299360832263,-0.2462446588256024,0.08333333333333333,0.06683800994708099,2.0,-0.012935343913667822,0.043380744549219565,-0.09017884228646791,0.0,0.15566295431143268,0.0
2020-05-22,0.33797303209998364,0.6801699097072301,-0.23463842058562556,0.16666666666666666,0.04018900589221939,2.0,-0.014459768092951512,0.046354998693282294,-0.01749873593658225,0.0,0.15508594677381432,0.0
2020-05-29,0.3516216663183314,0.7276428838104725,-0.22496806308092154,0.16666666666666666,0.011382848851019794,2.0,-0.03460219619032169,0.06378356301150993,-0.12029001774342926,0.0,0.15635708663250902,0.0
2020-06-05,0.5135269713261377,0.8818242229005677,-0.21918755939008353,0.16666666666666666,0.00933612977537339,2.0,-0.03172684904569113,0.040111351933631675,0.015946716220026996,0.0,0.16030623678373307,0.0
2020-06-12,0.46800764468601486,0.8441700096307849,-0.20186748381128586,0.25,-0.01535431615978991,1.0,-0.028193005429069405,0.041907860667394804,0.015535716017851151,0.0,0.16074537972985614,0.0
2020-06-19,0.4180743600690092,0.789212100401351,-0.17690909620092254,0.3333333333333333,-0.021135921941395814,2.0,-0.03531247059076124,0.03546491378120187,-0.11259013176373528,0.0,0.15617208055563928,0.0
2020-06-26,0.42292749897380644,0.7728775175711327,-0.14245636414174068,0.4166666666666667,0.010537989319163384,2.0,-0.024473284867061955,0.03894194763771332,-0.10255028386294494,0.0,0.1555351446711558,0.0
2020-07-03,0.45997704304885006,0.8647386903698915,-0.10472295435010605,0.5,0.008309207954075084,2.0,-0.023742005470410697,0.02824303455108057,-0.20394923249157146,0.0,0.1472661369763833,0.0
2020-07-10,0.5331320900744934,0.922541289165909,-0.05352870236624128,0.5833333333333334,0.013005551673268886,2.0,-0.015594176987993901,0.039808807888528044,-0.20306898430615047,0.0,0.14798608525091872,0.0
2020-07-17,0.6364267206740856,0.9707735894933314,0.0029738824789826653,0.6666666666666666,0.019601631991976984,2.0,-0.016312721384353,0.033123136285484384,-0.19226395566352894,0.0,0.14923377101191804,0.0
2020-07-24,0.5704823952434139,1.0055994414385858,0.03967445135466538,0.75,0.008365676935797185,2.0,-0.016312721384353,0.023276457784651435,-0.20901952550086322,0.0,0.1452410015581212,0.0
2020-07-31,0.5358691220779602,1.0304911266443584,0.06686626008555828,0.8333333333333334,-0.013468285601006413,1.0,-0.03705311581299611,0.03404310614295097,-0.22977915417525868,0.0,0.14526080506372965,0.0
2020-08-07,0.471372561452445,1.0274051265425248,0.09643375403424113,0.9166666666666666,-0.026629673666488114,2.0,-0.041690099203944876,0.03396923359106832,-0.01861271736765538,0.0,0.1496040516741113,0.0
2020-08-14,0.5456854315111556,1.029388690684139,0.11846118202671473,0.9166666666666666,-0.04375688951633182,2.0,-0.05880277600387451,0.0384796777035549,-0.025831346329336743,0.0,0.14819033117658686,0.0
2020-08-21,0.6694257082192949,1.0563425078237618,0.12222438943733854,0.9166666666666666,-0.04525839101783331,2.0,-0.060215985048913734,0.023383549548861675,0.08301520449902591,0.0,0.14862295867131514,0.0
2020-08-28,0.5784244327265997,1.062429308473587,0.17441372030382019,1.0,-0.019645751781643316,2.0,-0.05596035932083331,0.03661432445289088,0.08118617124334412,0.0,0.15658867432960272,0.0
2020-09-04,0.5021530585659166,1.035577149890025,0.18509176888989046,1.0,-0.007557615199124615,1.0,-0.04909461647953018,0.036013796322210856,-0.12743434452505797,0.0,0.15299760128035703,0.0
2020-09-11,0.6402320375676701,1.0378306083082467,0.17143204968305878,1.0,0.008174881765667085,1.0,-0.05111495369664152,0.026478365922484197,-0.09205370125780063,0.0,0.1536920812529933,0.0
2020-09-18,0.517524561154188,1.0448713449590974,0.18474310398948698,1.0,0.012568646463119285,1.0,-0.048370528400030345,0.04257370926111591,-0.18809378881916589,0.0,0.16881345960471053,0.0
2020-09-25,0.49176251911055713,1.0717678555734098,0.1923943374168421,1.0,0.022326058862040983,0.0,-0.034775821662887986,0.03968978307973081,-0.18111840388187905,0.0,0.1703691368077617,0.0
2020-10-02,0.5337771833699754,1.0205337824283878,0.21632342801700444,1.0,0.015053331589313686,0.0,-0.034775821662887986,0.03233866521342052,-0.08473478405069158,0.0,0.16296566023541859,0.0
2020-10-09,0.4336775352948443,1.0310195595029188,0.23200516324578604,1.0,0.013741551364826386,0.0,-0.0380927432379296,0.03157629424992537,-0.12496533848056705,0.0,0.15591539871645285,0.0
2020-10-16,0.39073900341329876,1.0374215102555011,0.2314530963240764,1.0,0.012904082689423686,0.0,-0.03611622147745957,0.050788764624623825,-0.11187736833864652,0.0,0.13602276769343888,0.0
2020-10-23,0.5227538278843548,1.0492880693601372,0.2098006911436879,0.9166666666666666,0.0006090784236164842,0.0,-0.03419740838152887,0.047313239185064686,-0.11947523997519419,0.0,0.12846687294345144,0.0
2020-10-30,0.5646124065940314,1.0626365675181693,0.18628508603564772,0.8333333333333334,0.011612314669571085,0.0,-0.023570454298995548,0.026163193382586478,-0.23374086668622163,0.0,0.12736858569531495,0.0
2020-11-06,0.7105679646914809,1.136960093542865,0.16156398397233565,0.8333333333333334,0.022486198528127083,2.0,-0.016308300815079894,0.038220581872109555,-0.15471340414308937,0.0,0.1275063438899125,0.0
2020-11-13,0.5351660468814975,1.0602709583571517,0.14032957747461475,0.75,0.020431404007579083,2.0,-0.016308300815079894,0.02789935277613273,-0.1453880310892555,0.0,0.12718060155928734,0.0
2020-11-20,0.6938468919057905,1.121687067384813,0.10293073727248397,0.75,0.03725964272225979,1.0,0.0,0.03335179769193044,-0.13845753338472316,0.0,0.12712705604829835,0.0
2020-11-27,0.9191855653999392,1.1598610282748787,0.09678973793973868,0.75,0.034473852746848686,2.0,0.0,0.040773277651357395,0.11229801610937827,0.0,0.12719145879395355,0.0
2020-12-04,0.7181377617744498,1.1291474466942062,0.11133814518422759,0.75,0.029505530807600287,1.0,0.0,0.029371135729483876,0.017690505184421453,0.0,0.12419034757203656,0.0
2020-12-11,0.9531647840963491,1.1618547653407056,0.0958388017527446,0.75,0.026502527804597487,0.0,-0.0030030030030028737,0.03819168871811658,-0.0016502886363658129,0.0,0.12367451206017514,0.0
2020-12-18,0.8201260260112244,1.0912558261529488,0.07490205363382389,0.75,0.019645301558048087,1.0,0.0,0.040929802669854735,0.054972256730609376,0.0,0.12367996205311432,0.0
2020-12-25,0.6628864375534919,1.1226668828864628,0.04796058787083044,0.75,0.04008282604773848,1.0,0.0,0.04764735342732111,-0.12396162551895701,0.0,0.12844361560465345,0.0
