,equal,signal,vol_adjusted,mean_variance,benchmark
2024-05-03,1.2653952317097426,1.1883704249048563,1.3711428714596177,1.3332444474915814,1.383722053542739
2024-05-10,1.2836489177203834,1.2086358933520378,1.3929874420379085,1.356063537178819,1.3774580333818394
2024-05-17,1.275367739397668,1.2005797775506373,1.3793395197374576,1.3142268380620377,1.3774580333818394
2024-05-24,1.288550063043898,1.2247762025998945,1.4019618832342382,1.341053959693664,1.3744038027091523
2024-05-31,1.315812395552095,1.2508016598165221,1.434811734401117,1.3724007700657384,1.390471473064565
2024-06-07,1.3023424462003454,1.2239901637848063,1.4066333823623214,1.3360308893979003,1.400298126584456
2024-06-14,1.3235246701676537,1.2522912433433062,1.441024959753582,1.3979383077450533,1.3912833317781184
2024-06-21,1.2978864094909262,1.2351547274656134,1.422505363117766,1.3938970610789148,1.3882705917785987
2024-06-28,1.3230236694301278,1.2523140417043441,1.4405946434167909,1.4095982534576041,1.3845619437150762
2024-07-05,1.3161577297233387,1.2543361624887897,1.443345880602248,1.4202620991055808,1.39122140212385
2024-07-12,1.302331407292472,1.2251248627540343,1.4113399966471283,1.3665452059710779,1.3906114848059528
2024-07-19,1.2912571822176693,1.2176945909687735,1.4082249926318338,1.3771704991862526,1.3887825350232184
2024-07-26,1.2831450210606614,1.2140113714027874,1.4041653616961645,1.3867662919028543,1.398764799425901
2024-08-02,1.264387479407133,1.2053426958711213,1.3911848440275802,1.3709381285038085,1.3993917670634741
2024-08-09,1.286330499503971,1.2302748087945368,1.4183780759726838,1.3985748074614843,1.4231102715899737
2024-08-16,1.3062845696043537,1.2462197812356015,1.4382218674978118,1.4223241463348593,1.4507372430023298
2024-08-23,1.2976269479172726,1.237418795599569,1.4260565018028661,1.4083083302170873,1.4532569776840534
2024-08-30,1.2940130202419888,1.2320651956378776,1.4259537283626462,1.4214551163467894,1.4588994767345953
2024-09-06,1.2720572718351166,1.2120298779569123,1.4005841045412972,1.3948612606807833,1.460811533715899
2024-09-13,1.3008380262363324,1.2354145482163812,1.4266109736608166,1.4247408599527611,1.4537389426635772
2024-09-20,1.3347809565537687,1.2576519951023382,1.4492946708366719,1.435021397909346,1.4663801508606518
2024-09-27,1.3128109425580947,1.2288426437424371,1.4142239926324096,1.3922745403537504,1.46514269925655
2024-10-04,1.3345901135619604,1.2473885199854502,1.4354182973159069,1.4190694669946189,1.4465809251950228
2024-10-11,1.3442677810717127,1.2634772023062892,1.4512860140485992,1.4490426433632275,1.4484043465293022
2024-10-18,1.2981961142284766,1.2213401812417048,1.4019059807289238,1.3975920635547574,1.4575406228951302
2024-10-25,1.3041831364077008,1.2312310381212048,1.412857474821846,1.4115436558465342,1.4587922679126442
2024-11-01,1.293872438387877,1.2178039285088378,1.3972682685215134,1.3894794248390117,1.4463399224759168
2024-11-08,1.2571419843051945,1.1670511692106809,1.3471504412709085,1.3197934196732588,1.4320443409473624
2024-11-15,1.2537721829671762,1.1661171748393002,1.3439339013283056,1.326011762376991,1.406865539348288
2024-11-22,1.2790506951470986,1.1927167553593914,1.3760338007160178,1.3639605230641274,1.406865539348288
2024-11-29,1.3092633598561716,1.2302499342490854,1.4238167565849074,1.4433819703876007,1.4205003595534258
2024-12-06,1.3033076395137404,1.230906906461326,1.4264806412081266,1.4546394382025956,1.4205003595534258
2024-12-13,1.2810511018071218,1.206461033673773,1.3983565058992515,1.4188259145937023,1.413828496207957
2024-12-20,1.3255031121286205,1.2419199799887306,1.4401093214863012,1.4578847244676463,1.4144418708267024
2024-12-27,1.2857881510436708,1.2054009772216134,1.398018904347636,1.4167387597679122,1.4210767793892154
